Bibiana,F,586/62,ORIGEN: LATINOSIGNIFICADO: VARIANTE GRAFICA DE "VIVIANA"SANTA VIR- GEN Y MARTIR ROMANA DEL SIGLO IV. GENERO: FEMENINOVARIACION DE GENERO BIBIANO.
Biblides,M,SANTORAL,
Biblis,F,2/01,
Bice,F,012-DGRC-2000,
Bicor,M,SANTORAL,
Bidelia,F,012-DGRC-2000,
Bienvenido,M,COMUN,ORIGEN: LATINOSIGNIFICADO: AL QUE SE RECIBE CON ALEGRIANOMBRE DE BUEN AG?ERO, PARA UN NI¥O LARGAMENTE ESPERADO, OBISPO DE OSIMO  (SIGLO XIII)NOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: BIENVENI DA.
Bigay,F,012-DGRC-2000,
Bilal,M,17/94,
Billy,M,2/00,
Bilma,F,012-DGRC-2000,
Bina,F,012-DGRC-2000,
Biniamin,M,012-DGRC-2000,
Binny,F,012-DGRC-2000,
Birch,M,012-DGRC-2000,
Birget,F,012-DGRC-2000,
Birgitta,F,012-DGRC-2000,
Birilo,M,SANTORAL,
Birino,M,SANTORAL,
Birkita,F,012-DGRC-2000,
Birney,M,012-DGRC-2000,
Birtle,M,012-DGRC-2000,
Bishop,M,012-DGRC-2000,
Bithron,F,012-DGRC-2000,
Bitia,F,012-DGRC-2000,
Biviano,M,012-DGRC-2000,
Bjorn,M,012-DGRC-2000,
Blade,M,012-DGRC-2000,
Bladimiro,M,USJ,ORIGEN: ESLAVO  SIGNIFICADO PRINCIPE DE LA PAZVARIANTE DE "VLADIMIRO" CARACTERIZACION DEL NOMBRE : COMUN  GENERO: MASCULINO
Blaine,M,012-DGRC-2000,
Blair,A,012-DGRC-2000 A/OTRO,
Blaise,M,012-DGRC-2000,
Blake,A,012-DGRC-2000 A/OTRO,
Blanca,F,COMUN,ORIGEN: DEL ALTO ALEMAN BLANCHSIGNIFICADO: BRILLANTE, NOMBRE REFERI- DO A LA TEZNOMBRE: COMUNGENERO: FEMENINO
Blanche,F,012-DGRC-2000,
Blanda,F,SANTORAL,
Blandina,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: LA QUE ES LISONJEADAGENERO: FEMENINO VARIACION DE GENERO: BLANDINO
Blas,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "BLASIUS", EMPARENTADO CON DOS COGNOMENA ROMANOS: BLASIO Y BLOESUS, TARTAMUDO, QUE CONFUNDE LAS LETRAS EL QUE NO HABLA BIEN, EL QUE BALBUCEA, SAN BLAS, OBISPO DE SEBASTE EN AR- MENIANOMBRE: COMUNGENERO: MASCULINO.
Blasco,M,012-DGRC-2000,
Blasides,M,012-DGRC-2000,
Blasina,F,PCIA BS AS,
Blayne,F,012-DGRC-2000,
Blaze,M,012-DGRC-2000,
Blenda,F,012-DGRC-2000,
Bligh,M,3/03,
Blima,F,012-DGRC-2000,
Bliss,F,012-DGRC-2000,
Blithe,F,012-DGRC-2000,
Blix,M,CIRC 02/04,
Blossom,F,012-DGRC-2000,
Bluma,F,012-DGRC-2000,
Bly,M,012-DGRC-2000,
Blythe,F,012-DGRC-2000,
Bo,A,012-DGRC-2000 A/OTRO,
Boden,M,012-DGRC-2000,
Boecio,M,USJ,ORIGEN: GRIEGO  SIGNIFICADO: EL QUE AYUDA, EL DEFENSOR, QUE ACUDE PRESTO A LA BATALLA. ESCRITOR ROMANO DE LA CORTE DE TEODORICO EL GRANDE. TRADUCTOR DE ARISTOTELES AL LATIN, SU OBRA MAS CELEBRE ES "DE CONSOLATI NE", MURIO EN 524. CARACTERIZACION DEL NOMBRE: COMUN  GENERO: MASCULINO.
Bogart,M,012-DGRC-2000,
Bogdan,M,1/00,
Bogdanov,M,1/02,
Boghos,M,20/01,
Bogos,M,012-DGRC-2000,
Bohdan,M,012-DGRC-2000,
Bohdana,F,012-DGRC-2000,
Boleslao,M,USJ,ORIGEN: ESLAVO SIGNIFICADO: GLORIOSO ENTRE LOS GLORIOSOSCARACTERIZA- CION DEL NOMBRE: COMUN  GENERO: MASCULINO
Bolonia,F,SANTORAL,
Bolton,M,012-DGRC-2000,
Bona,F,SANTORAL,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "BONA": BUENAGENERO: FEMENINO
Bonaiunta,M,SANTORAL,
Bond,M,012-DGRC-2000,
Bonfilio,M,012-DGRC-2000,
Bonifacio,M,COMUN,ORIGEN: LATINOSIGNIFICADO: HACER EL BIEN, EL BIENHECHOR, EL QUE TIENE BUEN ROSTROUN PAPA DEL SIGLO VNOMBRE: COMUNGENERO: MASCULINO VARIACION DE GENERO: BONIFACIA.
Bonita,F,012-DGRC-2000,
Bonito,M,SANTORAL,
Bonnie,F,012-DGRC-2000,
Bono,M,SANTORAL,
Bononio,M,SANTORAL,
Bonosa,F,SANTORAL,
Bonoso,M,SANTORAL,
Booker,M,012-DGRC-2000,
Boone,M,012-DGRC-2000,
Boram,M,012-DGRC-2000,
Borden,M,012-DGRC-2000,
Boreas,M,012-DGRC-2000,
Boris,M,462/57,ORIGEN: ESLAVOSIGNIFICADO: HOMBRE LUCHADOREL GRAN OSOGENERO: MAS CULINO.
Borja,M,5/93,
Borna,M,494/58,
Bowen,M,012-DGRC-2000,
Bowie,M,012-DGRC-2000,
Bowman,M,012-DGRC-2000,
Boyce,M,012-DGRC-2000,
Boyd,M,012-DGRC-2000,
Boyden,M,012-DGRC-2000,
Bracha,F,012-DGRC-2000,
Brad,M,012-DGRC-2000,
Braden,M,012-DGRC-2000,
Bradford,M,012-DGRC-2000,
Bradley,M,17/98,
Bradney,M,012-DGRC-2000,
Brady,M,012-DGRC-2000,
Braina,F,012-DGRC-2000,
Braja,F,10/01,
Bram,M,012-DGRC-2000,
Bran,M,012-DGRC-2000,
Branco,M,1/95,
Brand,M,012-DGRC-2000,
Brandeis,M,012-DGRC-2000,
Brandina,F,012-DGRC-2000,
Brando,M,1/03,
Brandon,M,6/95,
Brandy,F,012-DGRC-2000,
Branimir,M,012-DGRC-2000,
Branko,M,4/91,
Brant,M,012-DGRC-2000,
Brasilina,F,PCIA BS AS,
Braulio,M,890/78,ORIGEN: TEUTONSIGNIFICADO: QUE RESPLANDECE, ALTERACION DEL GERMANICO BRANDELA, DIMINUTIVO DE UN NOMBRE CUYO PRIMER ELEMENTO ERA "BRANT": RE LAMPAGUEO DE UNA ESPADAGENERO: MASCULINOVARIACION DE GENERO: BRAULIA
Braxton,M,012-DGRC-2000,
Brazil,A,012-DGRC-2000,
Breck,M,012-DGRC-2000,
Bree,F,012-DGRC-2000,
Breena,F,012-DGRC-2000,
Brencis,M,012-DGRC-2000,
Brenda,F,455/56,SIGNIFICADO: NOMBRE DE LAS ISLAS SHETLAND, FEMENINO DE "BRAND": ESPADA. GENERO: FEMENINO
Brendan,M,012-DGRC-2000,
Brendano,M,SANTORAL,
Brenie,M,012-DGRC-2000,
Brenna,F,012-DGRC-2000,
Brennan,M,11/98,
Breno,M,012-DGRC-2000,
Brent,M,012-DGRC-2000,
Brentan,M,012-DGRC-2000,
Breog n,M,012-DGRC-2000,
Bretanion,M,SANTORAL,
Brett,M,012-DGRC-2000,
Bretta,F,012-DGRC-2000,
Brewster,M,012-DGRC-2000,
Brian,M,927/82,ORIGEN: CELTASIGNIFICADO: EL QUE ES FUERTEGENERO: MASCULINO
Briana,F,012-DGRC-2000,
Briand,F,012-DGRC-2000,
Brianda,F,012-DGRC-2000,
Brianna,F,012-DGRC-2000,
Briar,F,012-DGRC-2000,
Briccio,M,SANTORAL,
Brice,M,012-DGRC-2000,
Bricio,M,773/71,
Bridget,F,012-DGRC-2000,
Brie,F,012-DGRC-2000,
Brieg,M,012-DGRC-2000,
Brielle,F,19/01,
Brietta,F,012-DGRC-2000,
Brighton,M,012-DGRC-2000,
Brigida,F,890/78,ORIGEN: CELTASIGNIFICADO: ALTA, FUERTE, NOMBRE DE UNA DIOSA CELTICA DEL FUEGONOMBRE: COMUNGENMERO: FEMENINO-
Brigido,M,012-DGRC-2000,
Brigit,F,012-DGRC-2000,
Brigitte,F,36/89,SIGNIFICADO: VERSION FRANCESA DE "BRIGIDA"GENERO: FEMENINO
Brilane,A,012-DGRC-2000,
Brina,F,7/01,
Brink,M,012-DGRC-2000,
Brinley,F,012-DGRC-2000,
Briony,F,012-DGRC-2000,
Brisa,F,13/98,
Briseida,F,915/81,SIGNIFICADO: HIJA DE BRISES, SACERDOTE DE APOLO EN LA CIUDAD DE LIRNESO GENERO: FEMENINO.
Brit,A,012-DGRC-2000 A/OTRO,
Brita,F,012-DGRC-2000,
Britain,A,012-DGRC-2000 A/OTRO,
Britannia,F,012-DGRC-2000,
Britany,F,012-DGRC-2000,
Brites,F,012-DGRC-2000,
Britta,F,012-DGRC-2000,
Brittany,F,012-DGRC-2000,
Brock,M,012-DGRC-2000,
Broderick,M,012-DGRC-2000,
Brody,M,012-DGRC-2000,
Broje,F,16/00,
Bronislao,M,PCIA BS AS,
Bronson,M,012-DGRC-2000,
Brooke,F,012-DGRC-2000,
Brooks,M,012-DGRC-2000,
Bruce,M,4/99,
Bruna,F,293/52,
Brunela,F,23/00,
Brunella,F,32/90,
Brunequilda,F,012-DGRC-2000,
Brunette,F,012-DGRC-2000,
Brunilda,F,688/68,ORIGEN: GERMANICOSIGNIFICADO: GUERRERA MORENAGENERO: FEMENINO.
Bruno,M,COMUN,ORIGEN: GERMANICOSIGNIFICADO: MORENO, QUEMADONOMBRE: COMUN GENERO: MASCULINOVARIACION DE GENERO: BRUNA.
Bruria,F,2/00,
Bruto,M,012-DGRC-2000,
Bryan,M,11/00,
Bryanna,F,10/99,
Bryant,M,012-DGRC-2000,
Bryce,M,012-DGRC-2000,
Brynn,A,012-DGRC-2000 A/OTRO,
Bryson,M,012-DGRC-2000,
Bucefalo,M,012-DGRC-2000,
Buck,M,012-DGRC-2000,
Bud,M,012-DGRC-2000,
Buda,M,012-DGRC-2000,
Buddy,M,012-DGRC-2000,
Buenaventura,M,SANTORAL,ORIGEN: CASTELLANOSIGNIFICADO: NOMBRE DE BUEN AG?ERO FILOSOFO TOSCANO DEL SIGLO XIIINOMBRE: COMUNGENERO: MASCULINO
Burcardo,M,SANTORAL,ORIGEN: GERMANICOSIGNIFICADO: AUDAZ EN LA PROTECION, EL DEFENSOR DE LA FORTALEZAGENERO: MASCULINO.
Burgundofara,F,SANTORAL,
Burian,M,012-DGRC-2000,
Burke,M,012-DGRC-2000,
Burney,M,012-DGRC-2000,
Burr,M,012-DGRC-2000,
Burt,M,012-DGRC-2000,
Burton,M,012-DGRC-2000,
Byrd,M,012-DGRC-2000,
Byron,M,012-DGRC-2000,
Cadell,M,012-DGRC-2000,
Cadence,F,012-DGRC-2000,
Cadenet,F,012-DGRC-2000?,
Cadeo,M,012-DGRC-2000,
Cadmo,M,COMUN,ORIGEN: HEBREOSIGNIFICADO: EL QUE VINO DE ORIENTEGENERO: MASCULINO
Cadyk,M,012-DGRC-2000,
Caedmon,M,012-DGRC-2000,
Caesar,M,012-DGRC-2000,
Caetana,F,18/04,
Caetano,M,7/94,
Cai,F,012-DGRC-2000,
Caian,M,17/99,
Caifas,M,USJ,ORIGEN: ASIRIO  SIGNIFICADO: SOBRENOMBRE DE JOSE, EL SUMO SACERDOTE JUDIO AL APARECER JUAN BAUTISTA Y DURANTE EL PROCESO DE JESUS, DE ANIMO APO- CADO. CARACTERIZACION DEL NOMBRE: COMUN  GENERO: MASCULINO
Cailan,M,012-DGRC-2000,
Cailin,F,18/99,
Caimile,F,012-DGRC-2000,
Cain,M,012-DGRC-2000,
Caio,M,012-DGRC-2000,
Caitanya,M,M/OTRO 12-2000,
Caitlin,F,012-DGRC-2000,
Caitlyn,F,012-DGRC-2000,
Caitrin,F,012-DGRC-2000,
Cala,F,18/97,
Calamanda,F,SANTORAL,
Calandia,F,012-DGRC-2000,
Calandra,F,012-DGRC-2000,
Calanico,M,SANTORAL,
Calanit,F,15/96,
Calantha,F,012-DGRC-2000,
Caldeolo,M,SANTORAL,
Calder,M,012-DGRC-2000,
Caleb,M,94/79,ORIGEN: HEBREOSIGNIFICADO: AUDAZEL PERRO GUARDIAN DE DIOS, UNO DE LOS 12 MENSAJEROS QUE MOISES ENVIO DESDE EL DESIERTO PARA EXPLORAR CANAANGENERO: MASCULINO.
Caledonia,F,012-DGRC-2000,
Calel,M,....9/00,
Calen,F,F.C/OTRO 12/00,
Calepodio,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: BELLO EL DE LOS PIES HERMOSOSSAN CALEPO DIO, MARTIR EN ROMAGENERO: MASCULINO.
Caley,M,012-DGRC-2000,
Calfu,A,ACOMP/OTRO-2/96,
Calhoun,M,012-DGRC-2000,
Calian,M,15/01,
Caligula,M,USJ,ORIGEN: LATINO  SIGNIFICADO: QUE LLEVA SANDALIASCARACTERIZACION DEL NOMBRE: COMUN  GENERO: MASCULINO
Calim,M,012-DGRC-2000,
Calimaco,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: EXCELENTE LUCHADORNOMBRE DE UNO DE LOS PERSONAJES MAS CULTOS DE LA EPOCA ALEJANDRINASE LE ATRIBUYEN 800 OBRASGENERO: MASCULINO .
Calimerio,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: QUE PROCEDE DE BUENA PARTE, QUE ANUNCIA UN DIA HERMOSOSAN CALIMERIO, OBISPO DE MILAN Y MARTIR EN EL SIGLO II GENERO: MASCULINO
Calinica,F,SANTORAL,
Calinico,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: EL QUE ALCANZA UNA BELLA VICTORIAEN LA MITOLOGIA, SOBRENOMBRE DE HERACLESGENERO: MASCULINO
Caliope,F,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: BELLA VOZ, UNA DE LAS MUSAS, GENERALMENTE LA QUE CONDUCEEN LA MAYORIA DE LAS VERSIONES ES LA MDRE DE ORFEO GENERO: FEMENINO
Caliopio,M,SANTORAL,
Calista,F,012-DGRC-2000,
Calistenes,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: HERMOSO Y FUERTE, SOBRINO DE ARISTOTELES.- QUE PELEO JUNTO A ALEJANDRO EN ASIAGENERO: MASCULINO
Calisto,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: UNA DE LAS NINFAS QUE COMPONIAN EL CORTE- JO DE ARTEMISGENERO: MASCULINOVARIACION DE GENERO: CALISTA
Calistrato,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: BELLO EJERCITOEL QUE DIRIGE EL GRAN EJERCITOSAN CALISTRATO, MARTIR ROMANO A PRINCIPIOS DEL SIGLO IV GENERO: MASCULINO.
Calixta,F,COMUN,ORIGEN: GRIEGOFEMENINO DE "CALIXTO": SIGNIFICADO: HERMOSISIMOPURISIMO EL MEJOR Y EL MAS BELLO, MARTIR DE SIRACUSA.
Calixto,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: HERMOSISIMO, PURISIMO, EL MEJOR Y EL MAS BELLO, MARTIR DE SIRACUSANOMBRE: COMUNGENERO: MASCULINOVARIA- CION DE GENERO: CALIXTA
Callia,F,012-DGRC-2000,
Callidora,F,012-DGRC-2000,
Calliope,F,012-DGRC-2000,
Calocero,M,SANTORAL,SIGNIFICADO: VARIANTE DE "CALOGEROEN EL SANTORAL UNA MARTIR DE  RAVENA Y UN OBISPO DE BRESCIA, AMBOS DEL SIGLO IIGENERO: MASCULINO.
Calogero,M,802/72,ORIGEN: GRIEGOSIGNIFICADO: EL SABIO, EL HERMOSO, QUE VA A TENER BUENA VEJEZ, SAN CALOGERO, ERMITA¥O SICILIANOV DEL SIGLO IVNOMBRE: COMUN GENERO: MASCULINO
Caltha,F,012-DGRC-2000,
Calvin,M,8/00,
Calypso,F,012-DGRC-2000,
Cam,F,012-DGRC-2000,
Camacho,M,COMUN,
Cambises,M,COMUN,ORIGEN: PERSASIGNIFICADO: HIJO DE CIRO, REY DE PERSIA, NO MENCIONADO EN LA BIBLIAGENERO: MASCULINO
Camden,M,012-DGRC-2000,
Camel,M,012-DGRC-2000,
Camelai,F,012-DGRC-2000,
Camelia,F,14/85,ORIGEN: VOZ SEMITA (GAMAL EN ARABE)SIGNIFICADO: NOMBRRE DE FLOR. LINNEO DIO ESE NOMBRE A UN ARBUSTO DEL ASIA TROPICAL QUE EL JESUITA ITALIANO CAMELLI TRAJO A EUROPA A FINES DEL SIGLO XVIIVARIEDAD DE CAMILONOMBRE: COMUNGENERO: FEMENINOVARIACION DE GENERO: CAMILO.
Camerino,M,SANTORAL,
Cameron,F,17/99,
Camil,A,ACOMP/OTRO-12/96,
Camila,F,889/77,ORIGEN: LATINOSIGNIFICADO: EN LA MITOLOGIA LATINA, JOVEN SALVAJE Y AGUERRIDA QUE TOMO PARTE EN LA LUCHA CONTRA ENEASNOMBRE: COMUN GENERO: FEMENINOVARIACION DE GENERO: CAMILO-
Camila de la Caridad,F,12/04,
Camilena,F,012-DGRC-2000,
Camilla,F,012-DGRC-2000,
Camille,F,13/98,
Camillia,F,012-DGRC-2000,
Camilo,M,COMUN,ORIGEN: ETRUSCOSIGNIFICADO: DEL ETRUSCO "KADMILLUS", SACERDOTE JOVEN EL QUE ESTA PRESENTE EN DIOSNOMBRE: COMUNGENERO: MASCULINOVARIA CION DE GENERO: CAMILACAMELIA
Campbell,M,012-DGRC-2000?,
Campio,M,012-DGRC-2000,
Canaan,M,874/76,ORIGEN: HEBREOSIGNIFICADO: EL HUMILDEGENERO: MASCULINO
Canace,F,012-DGRC-2000,
Cancianila,F,SANTORAL,
Cancio,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: EL QUE VIENE DE ANZIOGENERO: MASCULINO VARIACION DE GENERO: CANCIA.
Candace,F,012-DGRC-2000,
Candela,F,750-70,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "CANDELA", VELA, PROCEDE DE CAN- DEO: ESTAR CANDENTE, DE LA RAIZ INDOEUROPEA KANDSKAND: BRILLARNOMBRE COMUNGENERO: FEMENINO
Candelaria,F,8/93,ORIGEN: LATINOSIGNIFICADO: LA QUE REPLANDECE, BRILLA.-NOMBRE QUE SE LES DA A LAS NI¥AS NACIDAS EL DIA DE LA FIESTA CATOLICA ASI LLAMADA, EN QUE SE CELEBRA LA PURIFICACION DE LA VIRGEN Y SE HACE PROCESION CON CANDELAS BENDITASNOMBRE: COMUNGENERO: FEMENINOVARIACION DE
Candi,F,012-DGRC-2000,
Candice,F,11/00,
Candida,F,SANTORAL,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "CANDIDA", QUE BRILLA CON BLANCU- RA, PURA, BLANCA, INMACULADA, RAIZ INDOEUROPEA QUE SIGNIFICA BRILLAR, ESTAR INCANDESCENTENOMBRE: COMUNGENERO: FEMENINOVARIACION DE GENERO: CANDIDO.
Candide,F,012-DGRC-2000,
Candido,M,COMUN,
Candiss,F,012-DGRC-2000,
Candra,F,012-DGRC-2000,
Candy,F,012-DGRC-2000,
Canela,F,1/88,
Canico,M,SANTORAL,
Canion,M,SANTORAL,
Cantalicia,F,COMUN,
Cantalicio,M,COMUN,
Cantidiano,M,SANTORAL,
Cantidio,M,SANTORAL,
Canuto,M,COMUN,ORIGEN: LATINOSIGNIFICADO: EL SABIO DE PROFUSO PELO BLANCOGENERO: MASCULINO
Capitolina,F,SANTORAL,ORIGEN: LATINOSIGNIFICADO: EL QUE HABITA CON LOS DIOSESGENERO: FE MENINOVARIACION DE GENERO: CAPITOLINO
Capiton,M,SANTORAL,
Caprasio,M,SANTORAL,
Capri,F,012-DGRC-2000,
Capucine,F,19/99,
Caralipo,M,SANTORAL,
Carauno,M,SANTORAL,
Careli,F,16/00,
Caren,F,1/93,
Carendina,F,12-DGRC-2000,
Caresse,F,012-DGRC-2000,
Carezza,F,F.C/OTRO 12/00,
Caridad,F,18/95,ORIGEN: LATINOSIGNIFICADO: DEL LATIN ECLESIASTICO "CARITAS" DE "CA- RUS": QUERIDO, UNA DE LAS VIRTUDES TEOLOGALES, SANTA CARIDAD, MARTIR DEL SIGLO IINOMBRE: COMUNGENERO: FEMENINO
Carim,F,12/00,
Carimi,F,12/00,
Carina,F,494/58,ORIGEN: LATINOSIGNIFICADO: GRACIOSA, AMABLE, A LA QUE SE TIENE GRAN ES TIMA, LA MUY AMADANOMBRE: COMUNGENERO: FEMENINOVARIACION DE GENE RO: CARINOS.
Carine,F,012-DGRC-2000,
Caris,F,12/00,
Carisa,F,815/72,
Carisio,M,SANTORAL,
Carissa,F,012-DGRC-2000,
Caritina,F,492/58,
Cariton,M,SANTORAL,
Carl,M,012-DGRC-2000,
Carla,F,555/61,ORIGEN: ITALIANOSIGNIFICADO: FEMENINO ITALIANO DE CARLOEQUIVALENTE DEL ESPA¥OL CARLOSGENERO: FEMENINOVARIACION DE GENERO: CARLO CARLOS.
Carlen,F,012-DGRC-2000,
Carlene,F,012-DGRC-2000,
Carles,M,4/03,
Carleton,M,012-DGRC-2000,
Carlin,A,012-DGRC-2000 A/OTRO,
Carlina,F,926/82,SIGNIFICADO: DIMINUTIVO DEL NOMBRE ITALIANO CARLAGENERO: FEMENINO
Carlisle,M,012-DGRC-2000,
Carlo,M,1/91,
Carlomagno,M,COMUN,ORIGEN: LATINOSIGNIFICADO: BAJO LATIN DE CAROLUS MAGNUS, CARLOS EL GRANDE, EMPERADOR FRANCO BEATIFICADO, CUYO NOMBRE SE ENCUENTRA EN EL SAN TORAL (SIGLOS VIIIIX) GENERO: MASCULINO
Carlos,M,COMUN,ORIGEN: GERMANICOSIGNIFICADO: PERTENECIENTE AL LLANO, FUERTE EL VARO- NIL, EL MUY VIGOROSONOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: CARLOTACARLA.
Carlota,F,492/58,ORIGEN: GERMANICOSIGNIFICADO: FUERTEPODEROSANOMBRE: COMUNGENERO: FEMENINOVARIACION DE GENERO: CARLOS.
Carlotta,F,012-DGRC-2000,
Carlton,M,012-DGRC-2000,
Carly,F,012-DGRC-2000,
Carmel,A,012-DGRC-2000,
Carmela,F,825/73,ORIGEN: HEBREOGENERO: FEMENINOVARIACION DE GENERO: CARMELO
Carmelita,F,012-DGRC-2000,
Carmelo,M,COMUN,ORIGEN: HEBREOSIGNIFICADO: DEL LATIN "CARMELUS", EL QUE ES COMO UNA ESPIGA TIERNA, EL QUE VIENE DEL JARDIN FLORIDO, EL DE LA VI¥A DE DIOS- NOMBRE LATINO DE UN MONTE Y UNA CIUDAD DE JUDEANOMBRE: COMUNGENERO MASCULINOVARIACION DE GENERO: CARMELA.
Carmen,F,COMUN,ORIGEN: HEBREOSIGNIFICADO: LA DEL CAMPO CULTIVADOEL ORIGEN DE ESTE NOMBRE ES EL MONTE CARMELO DE PALESTINA (KARMEL: JARDIN)NOMBRE: COMUN GENERO: FEMENINOVARIACION DE GENERO: CARMEN.
Carmilla,F,12/00,
Carmin,A,ACOMP/OTRO-9/95,
Carmina,F,PCIA BS AS,
Carmiña,F,946/83,
Carmine,F,012-DGRC-2000,
Carmit,F,01/03,
Carnelian,F,012-DGRC-2000,
Carol,F,613/64,
Carola,F,459/57,ORIGEN: LATINOSIGNIFICADO: FEMENINO DEL NOMBRE LATINO CAROLUS, EQUIVA LENTE DE CARLOSGENERO: FEMENINO.
Carolina,F,880/76,ORIGEN: LATINOSIGNIFICADO: LIBRE DE VINCULOS FEUDALES, REFERENTE A CARLOS GENERO: FEMENINO.
Caroline,F,012-DGRC-2000,
Caroll,F,2/00,
Carolyn,F,8/00,
Caron,F,012-DGRC-2000,
Carpo,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: FRUTO PRECIOSOGENERO: MASCULINO_
Carpoforo,M,SANTORAL,
Carponio,M,SANTORAL,
Carrick,M,012-DGRC-2000,
Carrie,F,012-DGRC-2000,
Carson,M,012-DGRC-2000,
Carsten,M,12/00,
Carter,M,012-DGRC-2000,
Carterio,M,SANTORAL,
Carver,M,012-DGRC-2000,
Cary,A,012-DGRC-2000,
Caryl,F,12/00,
Carysa,F,815/72,
Casandra,F,781/71,ORIGEN: GRIEGOSIGNIFICADO: CORTEJADA POR LOS HOMBRES, HIJA DE PRIAMO, DE HECUBA, PRINCESA TROYANA. POSEIA EL DON DE LA PROFECIA, PERO POR HABER RECHAZADO AL DIOS APOLO, LA CASTIGO HACIENDO QUE NADIE CREYESE SUS VATI CINIOSGENERO: FEMENINOVARIACION DE GENERO: CASANDRO.
Casandro,M,COMUN,
Casdoa,F,SANTORAL,
Casey,A,012-DGRC-2000,
Casia,F,SANTORAL,
Casiana,F,657/67,
Casiano,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "CASSIANUS", PATRONIMICO DE "CASSIUS": QUE PERTENECE A LAS FAMILIAS DE LOS CASIOS, QUE VA PROVISTO DE YELMO, VARIOS SANTOS ENTRE ELLOS SAN CASIANO DE IMOLANOMBRE: COMUN GENERO: MASCULINOVARIACION DE GENERO: CASIANA.
Casiel,M,12/00,
Casilda,F,COMUN,ORIGEN: GERMANICOSIGNIFICADO: DEL GERMANICO "HATUHILD" DE "HATHU": RI¥A, COMBATE Y "HILD": BATALLA, LA BATALLADORA, LA VIRGEN QUE TIENE LA LANZA, SANTA CASILDA ERA UNA VIRGEN ESPA¥OLA DE BURGOSNOMBRE: COMUN GENERO: FEMENINOVARIACION DE GENERO; CASILDO.
Casimiro,M,COMUN,ORIGEN: ESLAVOSIGNIFICADO: DEL POLACO "KAZIMIERZ", EL QUE IMPONE LA PAZ, AQUEL QUE PREDICA LA PAZ, EN EL SANTORAL, EL HIJO DEL REY DE POLONIA CASIMIRO IVNOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: CASIMIRA.
Casio,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "CASSIUS", NOMBRE DE UNA GENS ROMANA QUE SE QUIERE DERIVAR DE "CASSIS": UN YELMO DE METAL, EL QUE USA YELMO, EN EL SANTORAL HAY UN MARTIR DEL SIGLO II DECAPITADO EN COMO VARIEDAD DE CASIANOGENERO: MASCULINOVARIACION DE GENERO: CASIA.
Casiodoro,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: REGALO DEL AMIGOGENERO: MASCULINO.-
Caspar,M,012-DGRC-2000,
Casper,M,012-DGRC-2000,
Cassandra,F,012-DGRC-2000,
Cassia,F,012-DGRC-2000,
Cassidy,M,012-DGRC-2000,
Cassiel,F,012-DGRC-2000,
Cassius,M,012-DGRC-2000,
Castalia,F,012-DGRC-2000,
Casto,M,SANTORAL,
Castor,M,COMUN,
Castora,F,878/46 PCIA.B.AS,
Castorio,M,SANTORAL,
Castrense,M,SANTORAL,
Castriciano,M,SANTORAL,
Castulo,M,COMUN,
Cataldo,M,SANTORAL,ORIGEN: TEUTONSIGNIFICADO: EL QUE SE DESTACA EN LA GUERRAGENERO: MASCULINOVARIACION DE GENERO: CATALDA
Catalin,F,012-DGRC-2000,
Catalina,F,COMUN,ORIGEN: GRIEGOSIGNIFICADO: EN SU FORMA MAS ANTIGUA PASO AL LATIN CO- MO KATERINA, PURA, INMACULADA, LA QUE NO TIENE CRUZA, DE CASTA PURA. NOMBRE: COMUNGENERO: FEMENINO
Catalino,M,12/00,
Catarina,F,19/99,
Caterina,F,18/85,SIGNIFICADO: VERSION ITALIANA DE "CATALINA"GENERO: FEMENINO.
Caterine,F,12/00,
Catherina,F,12/00,
Catherine,F,12/99,
Cathy,F,012-DGRC-2000,
Cato,M,SANTORAL,
Caton,M,15/95,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "CATUS", ASTUTOPRUDENTEEL HOM BRE ASTUTOGENERO: MASCULINO
Catrian,M,5/92,
Catriel,M,600/63,
Catrina,F,10/02,
Catriona,F,012-DGRC-2000,
